fips,city,region,uhi_index,median_income,pct_poc,poverty_rate,tree_canopy_pct,population
00000046323,Kansas City,Ohio Valley,8.04,59399,18.1,48.9,28.7,1314
00000046324,Kansas City,Ohio Valley,9.74,55951,60.4,55.0,36.3,3198
00000046325,Kansas City,Ohio Valley,9.78,54919,17.2,52.8,29.9,3134
00000046326,Kansas City,Ohio Valley,9.47,41926,26.7,55.0,20.0,1393
00000046327,Kansas City,Ohio Valley,7.31,104552,16.4,46.6,34.4,854
00000046328,Kansas City,Ohio Valley,10.46,54373,48.7,55.0,15.1,1545
00000046329,Kansas City,Ohio Valley,10.32,15000,65.1,55.0,26.8,1199
00000046330,Kansas City,Ohio Valley,8.51,59593,18.0,45.0,42.2,1452
00000046331,Kansas City,Ohio Valley,9.11,35106,28.4,55.0,41.2,1013
00000046332,Kansas City,Ohio Valley,10.8,62949,34.0,55.0,19.0,2492
00000046333,Kansas City,Ohio Valley,9.38,51376,33.4,53.3,24.8,1333
00000046334,Kansas City,Ohio Valley,10.13,54533,39.5,55.0,20.0,1742
00000046335,Kansas City,Ohio Valley,7.64,80107,14.6,55.0,38.3,826
00000046336,Kansas City,Ohio Valley,10.15,72703,42.2,55.0,26.4,3315
00000046337,Kansas City,Ohio Valley,7.92,93726,19.9,55.0,35.0,2538
00000046338,Kansas City,Ohio Valley,8.11,108719,46.6,48.1,29.6,1056
00000046339,Kansas City,Ohio Valley,11.4,70198,43.6,55.0,25.0,5672
00000046340,Kansas City,Ohio Valley,9.59,61444,34.5,55.0,10.6,1480
00000046341,Kansas City,Ohio Valley,9.29,74313,15.1,55.0,29.8,867
00000046342,Kansas City,Ohio Valley,7.95,43096,19.9,52.4,32.6,1621
00000046343,Kansas City,Ohio Valley,9.49,44356,50.5,55.0,21.9,3170
00000046344,Kansas City,Ohio Valley,9.63,50120,34.1,53.9,27.2,2055
00000046345,Kansas City,Ohio Valley,9.63,59280,31.4,53.9,27.8,1404
00000046346,Kansas City,Ohio Valley,10.36,48947,75.9,55.0,27.0,4037
00000046347,Kansas City,Ohio Valley,7.36,91375,31.3,55.0,29.4,2849
00000046348,Kansas City,Ohio Valley,8.84,79709,34.8,55.0,22.6,3343
00000046349,Kansas City,Ohio Valley,9.22,51811,21.7,55.0,22.5,1199
00000046350,Kansas City,Ohio Valley,10.15,15000,50.8,54.1,30.9,2329
00000046351,Kansas City,Ohio Valley,9.82,61438,50.7,45.8,23.7,2922
00000046352,Kansas City,Ohio Valley,10.32,86575,47.1,55.0,29.8,664
00000046353,Kansas City,Ohio Valley,8.63,75002,36.6,53.6,26.3,1002
00000046354,Kansas City,Ohio Valley,9.69,61114,29.1,53.8,16.5,1325
00000046355,Kansas City,Ohio Valley,9.06,54905,37.2,44.3,30.0,1954
00000046356,Kansas City,Ohio Valley,8.4,60068,22.0,49.3,34.6,2267
00000046357,Kansas City,Ohio Valley,8.58,32273,22.1,42.2,35.6,2977
00000046358,Kansas City,Ohio Valley,9.09,58736,36.0,55.0,25.4,625
00000046359,Kansas City,Ohio Valley,11.07,16179,56.0,55.0,28.9,4125
00000046360,Kansas City,Ohio Valley,10.89,24059,16.0,55.0,22.7,2081
00000046361,Kansas City,Ohio Valley,9.75,71763,49.8,55.0,39.7,1122
00000046362,Kansas City,Ohio Valley,10.13,62622,59.5,52.6,26.2,2723
00000046363,Kansas City,Ohio Valley,8.57,33242,26.2,55.0,17.2,469
00000046364,Kansas City,Ohio Valley,9.05,86698,55.7,54.3,34.4,1692
00000046365,Kansas City,Ohio Valley,9.62,59844,47.8,53.2,25.1,2458
00000046366,Kansas City,Ohio Valley,8.44,75997,6.0,55.0,44.5,1359
00000046367,Kansas City,Ohio Valley,8.48,88284,8.9,52.7,30.4,2415
00000046368,Kansas City,Ohio Valley,10.36,43866,88.5,55.0,25.6,2924
00000046369,Kansas City,Ohio Valley,9.9,29311,25.3,55.0,23.4,727
00000046370,Kansas City,Ohio Valley,10.0,50994,47.7,48.5,18.8,1441
00000046371,Kansas City,Ohio Valley,7.82,45356,7.3,49.9,37.3,3829
00000046372,Kansas City,Ohio Valley,9.81,65869,61.3,55.0,14.9,1042
00000046373,Kansas City,Ohio Valley,7.76,73243,4.3,55.0,34.2,1005
00000046374,Kansas City,Ohio Valley,9.9,50550,21.1,55.0,21.5,3684
00000046375,Kansas City,Ohio Valley,9.95,85333,37.8,52.7,22.3,2624
00000046376,Kansas City,Ohio Valley,6.72,107659,8.8,42.6,36.5,2875
00000046377,Kansas City,Ohio Valley,11.4,26274,28.8,51.5,20.2,4399
00000046378,Kansas City,Ohio Valley,9.8,41632,55.1,53.1,25.9,1304
00000046379,Kansas City,Ohio Valley,10.11,57916,52.4,53.3,32.8,1606
00000046380,Kansas City,Ohio Valley,10.11,45014,67.7,53.7,37.9,1123
00000046381,Kansas City,Ohio Valley,9.57,74772,65.5,53.0,24.0,1043
00000046382,Kansas City,Ohio Valley,9.02,39400,17.5,52.1,27.4,3668
00000046383,Kansas City,Ohio Valley,9.0,47912,13.7,51.7,21.3,1627
00000046384,Kansas City,Ohio Valley,8.7,100036,46.8,55.0,18.8,2649
00000046385,Kansas City,Ohio Valley,8.78,97472,51.6,55.0,28.9,2600
00000046386,Kansas City,Ohio Valley,8.58,94769,61.8,53.2,35.4,1102
00000046387,Kansas City,Ohio Valley,11.01,44406,67.6,55.0,21.5,1963
00000046388,Kansas City,Ohio Valley,8.49,82217,51.4,55.0,39.4,651
00000046389,Kansas City,Ohio Valley,8.13,91011,13.3,52.3,25.5,1997
00000046390,Kansas City,Ohio Valley,9.24,38409,24.6,55.0,22.9,1612
00000046391,Kansas City,Ohio Valley,9.69,15000,24.9,55.0,39.1,652
00000046392,Kansas City,Ohio Valley,8.91,80492,31.1,55.0,31.8,1778
00000046393,Kansas City,Ohio Valley,10.02,17070,10.0,55.0,36.6,7600
00000046394,Kansas City,Ohio Valley,9.12,47401,26.6,51.4,37.2,2992
00000046395,Kansas City,Ohio Valley,9.25,22564,22.2,55.0,36.3,1324
00000046396,Kansas City,Ohio Valley,8.73,65745,9.3,46.8,28.4,1322
00000046397,Kansas City,Ohio Valley,6.89,113634,5.6,41.7,41.2,1799
00000046398,Kansas City,Ohio Valley,9.38,83425,57.4,55.0,38.2,2602
00000046399,Kansas City,Ohio Valley,7.85,102568,36.7,51.5,19.9,1101
00000046400,Kansas City,Ohio Valley,8.76,78117,37.6,45.9,35.3,1371
00000046401,Kansas City,Ohio Valley,11.3,24658,64.8,55.0,32.7,1575
00000046402,Kansas City,Ohio Valley,9.69,62675,34.8,53.5,14.5,711
00000046403,Kansas City,Ohio Valley,9.46,72377,20.5,54.1,29.5,2245
00000046404,Kansas City,Ohio Valley,9.97,78014,52.7,53.9,27.9,2200
00000046405,Kansas City,Ohio Valley,8.23,89655,47.9,47.3,22.1,1280
00000046406,Kansas City,Ohio Valley,9.85,45177,50.1,55.0,32.1,1300
00000046407,Kansas City,Ohio Valley,9.44,69396,64.1,50.4,26.7,1032
00000046408,Kansas City,Ohio Valley,8.84,58566,31.7,55.0,28.8,2129
00000046409,Kansas City,Ohio Valley,9.78,85773,59.5,52.1,34.7,1087
00000046410,Kansas City,Ohio Valley,8.98,63945,27.9,55.0,21.8,2451
00000046411,Kansas City,Ohio Valley,8.71,66338,39.4,54.5,33.5,3225
00000046412,Kansas City,Ohio Valley,8.46,67370,52.5,55.0,36.1,2189
00000046413,Kansas City,Ohio Valley,9.69,74045,39.0,45.2,34.8,1453
00000046414,Kansas City,Ohio Valley,8.75,65270,35.2,50.7,29.6,1522
00000046415,Kansas City,Ohio Valley,8.68,96468,37.6,55.0,25.4,1137
00000046416,Kansas City,Ohio Valley,9.46,23357,28.1,50.9,38.3,2102
00000046417,Kansas City,Ohio Valley,9.08,87289,64.9,52.5,34.0,1278
00000046418,Kansas City,Ohio Valley,10.03,75641,55.3,46.3,24.5,4068
00000046419,Kansas City,Ohio Valley,9.47,71398,56.4,55.0,29.6,808
00000046420,Kansas City,Ohio Valley,8.69,58915,11.9,55.0,39.5,1381
00000046421,Kansas City,Ohio Valley,8.81,110021,55.1,39.9,28.2,1245
00000046422,Kansas City,Ohio Valley,10.64,64924,91.1,55.0,18.7,2055
00000046423,Kansas City,Ohio Valley,9.42,96583,62.8,54.3,30.9,1161
00000046424,Kansas City,Ohio Valley,6.38,113022,27.2,46.3,26.7,2629
00000046425,Kansas City,Ohio Valley,9.69,47344,60.3,55.0,20.9,2063
00000046426,Kansas City,Ohio Valley,8.92,61481,58.1,55.0,12.2,2267
00000046427,Kansas City,Ohio Valley,10.77,26068,87.8,37.8,28.4,652
00000046428,Kansas City,Ohio Valley,8.9,38099,17.5,55.0,32.3,1203
00000046429,Kansas City,Ohio Valley,8.12,80151,36.0,55.0,19.6,2940
00000046430,Kansas City,Ohio Valley,8.7,62121,27.6,55.0,32.3,946
00000046431,Kansas City,Ohio Valley,10.77,50842,62.9,55.0,36.7,1057
00000046432,Kansas City,Ohio Valley,7.56,125984,48.4,36.2,32.4,2624
00000046433,Kansas City,Ohio Valley,9.94,58427,60.3,55.0,28.4,939
00000046434,Kansas City,Ohio Valley,9.23,32551,17.0,53.2,31.9,708
00000046435,Kansas City,Ohio Valley,9.0,42186,10.8,55.0,18.9,1192
00000046436,Kansas City,Ohio Valley,8.4,69328,17.5,49.9,39.3,5885
00000046437,Kansas City,Ohio Valley,9.83,73474,86.5,55.0,27.2,842
00000046438,Kansas City,Ohio Valley,7.98,47076,10.1,55.0,28.8,796
00000046439,Kansas City,Ohio Valley,9.63,45211,56.9,55.0,22.8,4712
00000046440,Kansas City,Ohio Valley,7.79,46960,2.8,55.0,21.4,2251
00000046441,Kansas City,Ohio Valley,7.85,103662,44.6,35.2,23.2,2225
00000046442,Kansas City,Ohio Valley,8.5,99623,31.1,53.1,22.7,653
00000046443,Kansas City,Ohio Valley,9.67,64427,38.7,55.0,33.4,720
00000046444,Kansas City,Ohio Valley,10.03,73323,51.6,54.9,34.4,1997
00000046445,Kansas City,Ohio Valley,9.39,68505,26.9,55.0,26.1,789
00000046446,Kansas City,Ohio Valley,9.33,51681,51.9,55.0,34.3,2958
00000046447,Kansas City,Ohio Valley,8.82,83691,36.9,55.0,37.7,919
00000046448,Kansas City,Ohio Valley,10.83,23378,67.6,55.0,38.8,2778
00000046449,Kansas City,Ohio Valley,8.87,74417,40.9,55.0,19.3,1437
00000046450,Kansas City,Ohio Valley,7.59,92647,8.3,54.0,32.9,1286
00000046451,Kansas City,Ohio Valley,8.63,43890,21.7,48.1,20.4,740
00000046452,Kansas City,Ohio Valley,9.93,54237,57.1,55.0,23.5,7039
00000046453,Kansas City,Ohio Valley,11.45,15000,50.0,55.0,23.0,1097
00000046454,Kansas City,Ohio Valley,10.48,42873,56.6,55.0,33.8,3004
00000046455,Kansas City,Ohio Valley,8.62,108710,28.8,55.0,33.7,888
00000046456,Kansas City,Ohio Valley,10.06,16765,16.3,55.0,39.8,4414
00000046457,Kansas City,Ohio Valley,10.56,44485,68.3,55.0,21.7,2996
00000046458,Kansas City,Ohio Valley,6.79,101168,45.1,46.1,21.6,1744
00000046459,Kansas City,Ohio Valley,11.04,59219,47.0,55.0,22.1,1217
00000046460,Kansas City,Ohio Valley,8.81,48061,27.1,43.1,16.7,2877
00000046461,Kansas City,Ohio Valley,9.7,68700,50.1,48.0,37.2,1198
00000046462,Kansas City,Ohio Valley,9.57,49434,52.9,54.6,23.7,2258
00000046463,Kansas City,Ohio Valley,9.24,48286,21.2,50.2,16.3,2300
00000046464,Kansas City,Ohio Valley,8.44,70193,28.3,50.5,24.7,3288
00000046465,Kansas City,Ohio Valley,10.36,53284,40.1,49.7,28.0,1792
00000046466,Kansas City,Ohio Valley,9.05,71838,61.8,55.0,37.3,768
00000046467,Kansas City,Ohio Valley,7.74,112162,41.4,48.8,19.5,453
00000046468,Kansas City,Ohio Valley,9.02,84897,49.1,55.0,27.2,915
00000046469,Kansas City,Ohio Valley,8.07,72400,8.6,46.8,26.2,3872
00000046470,Kansas City,Ohio Valley,10.05,58249,44.8,54.2,18.3,2944
00000046471,Kansas City,Ohio Valley,11.08,26457,68.1,48.0,32.7,3066
00000046472,Kansas City,Ohio Valley,8.27,95518,54.7,55.0,23.8,858
00000046473,Kansas City,Ohio Valley,10.44,56477,91.0,55.0,22.6,2342
00000046474,Kansas City,Ohio Valley,9.32,40907,12.7,51.5,33.4,997
00000046475,Kansas City,Ohio Valley,10.47,28135,57.8,55.0,33.1,1662
00000046476,Kansas City,Ohio Valley,9.06,67369,32.7,55.0,35.1,876
00000046477,Kansas City,Ohio Valley,7.65,68021,16.5,51.8,34.3,2160
00000046478,Kansas City,Ohio Valley,7.61,48735,21.8,53.5,32.9,1134
00000046479,Kansas City,Ohio Valley,7.96,85352,40.5,51.4,23.1,2879
00000046480,Kansas City,Ohio Valley,8.8,72047,11.8,55.0,13.2,2505
00000046481,Kansas City,Ohio Valley,9.91,39501,30.6,55.0,27.0,1525
00000046482,Kansas City,Ohio Valley,9.15,24356,11.1,55.0,29.8,669
00000046483,Kansas City,Ohio Valley,9.65,60644,50.4,53.1,9.2,1463
00000046484,Kansas City,Ohio Valley,8.56,51950,19.5,55.0,20.2,1872
00000046485,Kansas City,Ohio Valley,9.54,75204,33.1,54.1,26.0,1520
00000046486,Kansas City,Ohio Valley,7.79,85849,24.0,55.0,25.1,1963
00000046487,Kansas City,Ohio Valley,9.22,94362,49.9,55.0,29.3,2549
00000046488,Kansas City,Ohio Valley,8.99,39213,29.0,55.0,34.8,1129
00000046489,Kansas City,Ohio Valley,7.83,53380,25.1,49.4,23.7,2482
00000046490,Kansas City,Ohio Valley,10.02,48895,18.0,55.0,30.5,2974
00000046491,Kansas City,Ohio Valley,8.69,35324,27.1,49.5,27.8,2366
00000046492,Kansas City,Ohio Valley,8.5,86993,33.5,49.7,26.1,3694
00000046493,Kansas City,Ohio Valley,9.64,62685,37.8,55.0,37.0,1129
00000046494,Kansas City,Ohio Valley,9.15,86368,17.7,55.0,32.4,722
00000046495,Kansas City,Ohio Valley,9.36,61532,62.4,55.0,25.1,3344
00000046496,Kansas City,Ohio Valley,10.0,82554,68.0,55.0,32.3,1869
00000046497,Kansas City,Ohio Valley,9.48,50515,47.6,55.0,34.1,1825
00000046498,Kansas City,Ohio Valley,8.96,35912,14.3,55.0,31.2,4220
00000046499,Kansas City,Ohio Valley,7.98,78144,10.9,54.7,40.9,835
00000046500,Kansas City,Ohio Valley,9.77,34697,60.6,47.8,26.9,1044
00000046501,Kansas City,Ohio Valley,9.45,45519,13.1,55.0,27.0,4138
00000046502,Kansas City,Ohio Valley,9.95,70857,48.8,45.9,14.0,1298
00000046503,Kansas City,Ohio Valley,10.09,54041,36.8,44.9,27.3,1059
00000046504,Kansas City,Ohio Valley,9.79,85580,14.0,55.0,19.2,2163
00000046505,Kansas City,Ohio Valley,9.28,48468,40.2,55.0,15.8,2857
00000046506,Kansas City,Ohio Valley,12.61,28137,69.4,55.0,29.5,1451
00000046507,Kansas City,Ohio Valley,10.32,59213,68.5,55.0,23.7,1884
00000046508,Kansas City,Ohio Valley,10.82,15000,53.1,50.3,21.8,2111
00000046509,Kansas City,Ohio Valley,10.2,57021,38.7,55.0,14.9,2453
00000046510,Kansas City,Ohio Valley,10.33,33681,55.2,55.0,15.9,2389
00000046511,Kansas City,Ohio Valley,8.84,83166,26.0,55.0,43.7,2225
00000046512,Kansas City,Ohio Valley,9.61,69524,44.2,54.6,48.4,982
00000046513,Kansas City,Ohio Valley,8.46,78905,35.0,50.8,26.9,1613
00000046514,Kansas City,Ohio Valley,9.52,86020,59.3,55.0,24.9,936
00000046515,Kansas City,Ohio Valley,8.88,82370,51.9,55.0,33.4,3276
00000046516,Kansas City,Ohio Valley,8.68,80923,27.6,54.3,28.9,1413
00000046517,Kansas City,Ohio Valley,9.44,84347,21.7,54.9,23.6,1928
00000046518,Kansas City,Ohio Valley,9.76,88339,39.1,55.0,23.6,1694
00000046519,Kansas City,Ohio Valley,8.53,33641,28.8,55.0,29.8,1312
00000046520,Kansas City,Ohio Valley,10.07,83653,81.4,50.9,29.1,1627
00000046521,Kansas City,Ohio Valley,8.85,69827,19.3,55.0,29.4,888
00000046522,Kansas City,Ohio Valley,8.59,74804,34.0,54.7,23.4,1296
00000046523,Kansas City,Ohio Valley,7.07,105285,25.3,39.7,24.8,1656
00000046524,Kansas City,Ohio Valley,9.14,75812,45.4,55.0,18.0,2457
00000046525,Kansas City,Ohio Valley,9.7,59735,34.6,55.0,51.6,1062
00000046526,Kansas City,Ohio Valley,10.39,21250,60.8,54.0,37.9,4496
00000046527,Kansas City,Ohio Valley,10.47,58029,62.8,55.0,36.3,728
00000046528,Kansas City,Ohio Valley,8.79,77844,10.5,54.5,29.9,3527
00000046529,Kansas City,Ohio Valley,10.2,41997,54.7,51.3,22.9,949
00000046530,Kansas City,Ohio Valley,8.21,93950,18.6,55.0,22.5,783
00000046531,Kansas City,Ohio Valley,8.5,107311,56.2,47.0,42.5,1241
00000046532,Kansas City,Ohio Valley,8.77,69270,17.5,55.0,28.1,2611
00000046533,Kansas City,Ohio Valley,10.32,60191,42.6,55.0,35.4,615
00000046534,Kansas City,Ohio Valley,9.71,57183,47.2,55.0,26.1,1281
00000046535,Kansas City,Ohio Valley,7.62,109300,17.5,46.4,31.3,2058
00000046536,Kansas City,Ohio Valley,8.87,95072,57.9,55.0,28.6,1424
00000046537,Kansas City,Ohio Valley,9.37,27349,33.5,55.0,34.0,1489
00000046538,Kansas City,Ohio Valley,9.34,64228,51.9,55.0,17.3,2419
00000046539,Kansas City,Ohio Valley,8.43,109934,20.7,46.1,29.1,3058
00000046540,Kansas City,Ohio Valley,9.06,86471,40.2,55.0,27.3,1523
00000046541,Kansas City,Ohio Valley,8.86,41027,19.4,52.1,34.5,2220
00000046542,Kansas City,Ohio Valley,10.16,58908,66.7,48.3,32.3,2611
00000046543,Kansas City,Ohio Valley,8.9,57611,48.0,53.5,33.4,876
00000046544,Kansas City,Ohio Valley,9.12,37950,38.4,55.0,34.4,1696
00000046545,Kansas City,Ohio Valley,7.35,120077,35.2,38.6,34.8,658
00000046546,Kansas City,Ohio Valley,9.42,95746,33.7,55.0,24.4,4190
00000046547,Kansas City,Ohio Valley,9.34,75768,30.1,48.8,38.5,3179
00000046548,Kansas City,Ohio Valley,9.14,74353,56.2,51.3,39.3,1325
00000046549,Kansas City,Ohio Valley,9.25,98732,68.7,55.0,29.0,2142
00000046550,Kansas City,Ohio Valley,9.88,55105,34.0,55.0,26.9,367
00000046551,Kansas City,Ohio Valley,9.33,85889,64.4,49.5,34.5,4937
00000046552,Kansas City,Ohio Valley,7.54,119404,29.4,40.9,21.5,1195
00000046553,Kansas City,Ohio Valley,8.26,74642,14.8,50.7,24.7,2648
00000046554,Kansas City,Ohio Valley,9.18,85217,60.8,55.0,22.8,910
00000046555,Kansas City,Ohio Valley,10.89,62352,66.7,55.0,18.6,4706
00000046556,Kansas City,Ohio Valley,10.08,52863,53.3,55.0,31.2,1925
00000046557,Kansas City,Ohio Valley,8.33,39615,4.9,52.0,38.4,466
00000046558,Kansas City,Ohio Valley,8.7,69520,13.8,48.4,22.1,2250
00000046559,Kansas City,Ohio Valley,10.06,28753,65.9,51.4,23.4,1851
00000046560,Kansas City,Ohio Valley,9.66,47248,44.2,53.0,28.8,980
00000046561,Kansas City,Ohio Valley,10.92,52450,70.0,55.0,27.7,2654
00000046562,Kansas City,Ohio Valley,8.9,79867,60.9,49.9,33.9,1508
00000046563,Kansas City,Ohio Valley,9.03,45944,26.9,55.0,28.7,2855
00000046564,Kansas City,Ohio Valley,10.76,64769,46.5,55.0,20.7,1230
00000046565,Kansas City,Ohio Valley,9.38,31408,24.0,54.2,48.6,1504
00000046566,Kansas City,Ohio Valley,9.0,67541,49.4,53.0,25.5,1784
00000046567,Kansas City,Ohio Valley,8.76,88880,14.9,55.0,26.0,2268
00000046568,Kansas City,Ohio Valley,10.04,56790,67.8,53.6,29.5,1593
00000046569,Kansas City,Ohio Valley,11.35,31795,38.6,51.8,25.8,2874
00000046570,Kansas City,Ohio Valley,9.41,70786,63.0,52.1,30.6,654
00000046571,Kansas City,Ohio Valley,8.18,111994,45.6,47.4,27.9,5359
00000046572,Kansas City,Ohio Valley,9.51,57504,23.9,54.0,29.1,3126
00000046573,Kansas City,Ohio Valley,9.33,69938,61.2,55.0,41.5,2992
00000046574,Kansas City,Ohio Valley,9.76,40926,33.5,53.8,18.0,1947
00000046575,Kansas City,Ohio Valley,9.77,53692,40.1,55.0,24.2,1161
00000046576,Kansas City,Ohio Valley,8.88,50951,33.1,55.0,30.3,2963
00000046577,Kansas City,Ohio Valley,9.21,78594,49.0,55.0,29.0,2558
00000046578,Kansas City,Ohio Valley,9.42,46635,38.9,52.9,25.7,1391
00000046579,Kansas City,Ohio Valley,8.86,54963,27.6,49.4,33.9,1646
00000046580,Kansas City,Ohio Valley,9.15,70978,45.0,55.0,23.0,1617
00000046581,Kansas City,Ohio Valley,10.31,15000,50.0,54.7,30.1,1050
00000046582,Kansas City,Ohio Valley,10.82,83380,74.2,55.0,25.2,2553
00000046583,Kansas City,Ohio Valley,10.45,32598,33.5,52.3,29.1,1481
00000046584,Kansas City,Ohio Valley,9.81,34988,23.0,50.9,40.2,2289
00000046585,Kansas City,Ohio Valley,9.79,36231,15.4,55.0,28.0,2019
00000046586,Kansas City,Ohio Valley,8.06,100429,31.4,50.5,31.2,629
00000046587,Kansas City,Ohio Valley,8.23,97872,27.5,54.1,35.1,3583
00000046588,Kansas City,Ohio Valley,10.47,45304,41.7,55.0,23.1,6350
00000046589,Kansas City,Ohio Valley,8.31,105859,49.9,50.6,42.5,1132
00000046590,Kansas City,Ohio Valley,8.81,105130,24.5,55.0,38.6,1746
00000046591,Kansas City,Ohio Valley,10.34,68154,63.7,55.0,22.6,4380
00000046592,Kansas City,Ohio Valley,6.2,117526,12.3,47.2,32.8,2450
00000046593,Kansas City,Ohio Valley,8.45,97542,33.1,52.9,19.6,609
00000046594,Kansas City,Ohio Valley,8.19,62012,55.9,48.7,42.9,1534
00000046595,Kansas City,Ohio Valley,8.23,79624,13.4,55.0,29.4,1423
00000046596,Kansas City,Ohio Valley,8.78,48606,37.5,54.4,32.1,1092
00000046597,Kansas City,Ohio Valley,8.64,57012,41.4,52.2,36.8,1595
00000046598,Kansas City,Ohio Valley,10.8,61691,74.8,49.1,26.4,2704
00000046599,Kansas City,Ohio Valley,9.68,42777,57.1,55.0,33.9,1052
00000046600,Kansas City,Ohio Valley,8.67,69924,44.1,55.0,26.0,3376
00000046601,Kansas City,Ohio Valley,10.01,15810,46.6,54.7,31.2,3372
00000046602,Kansas City,Ohio Valley,8.32,68826,11.7,55.0,30.0,1471
00000046603,Kansas City,Ohio Valley,9.6,55670,23.3,55.0,22.6,1044
00000046604,Kansas City,Ohio Valley,7.93,83662,30.8,55.0,31.6,3951
00000046605,Kansas City,Ohio Valley,9.52,53990,17.8,55.0,36.4,552
00000046606,Kansas City,Ohio Valley,7.99,72039,33.5,53.8,32.1,3347
00000046607,Kansas City,Ohio Valley,9.19,57483,33.2,55.0,0.0,2756
00000046608,Kansas City,Ohio Valley,9.96,38307,44.6,55.0,26.2,3568
00000046609,Kansas City,Ohio Valley,9.46,68971,43.7,55.0,19.0,383
00000046610,Kansas City,Ohio Valley,8.1,65953,22.6,52.2,39.8,1892
00000046611,Kansas City,Ohio Valley,8.13,88928,16.9,52.0,40.0,1056
00000046612,Kansas City,Ohio Valley,6.73,101590,22.0,45.1,37.2,1969
00000046613,Kansas City,Ohio Valley,8.51,121126,81.8,39.5,33.0,2147
00000046614,Kansas City,Ohio Valley,9.95,73803,36.5,55.0,25.4,5686
00000046615,Kansas City,Ohio Valley,8.76,75131,36.8,53.3,24.4,900
00000046616,Kansas City,Ohio Valley,8.99,71359,47.1,52.8,27.5,1189
00000046617,Kansas City,Ohio Valley,9.76,44189,34.7,55.0,28.3,906
00000046618,Kansas City,Ohio Valley,8.27,55814,22.8,45.5,7.5,2471
00000046619,Kansas City,Ohio Valley,8.82,76476,18.1,43.9,44.1,5102
00000046620,Kansas City,Ohio Valley,8.79,95304,79.4,53.8,29.3,1881
00000046621,Kansas City,Ohio Valley,10.13,94740,65.7,54.2,31.5,1449
00000046622,Kansas City,Ohio Valley,8.51,59439,32.8,55.0,30.1,4113
00000046623,Kansas City,Ohio Valley,9.61,45403,39.8,55.0,32.6,2803
00000046624,Kansas City,Ohio Valley,7.86,101400,39.1,50.4,23.0,426
00000046625,Kansas City,Ohio Valley,9.18,49816,52.4,46.1,30.9,3018
00000046626,Kansas City,Ohio Valley,10.2,34060,47.4,55.0,37.0,1433
00000046627,Kansas City,Ohio Valley,9.7,70502,46.8,45.9,26.0,878
00000046628,Kansas City,Ohio Valley,10.34,57513,29.8,55.0,29.8,4265
00000046629,Kansas City,Ohio Valley,9.6,62450,35.4,55.0,30.5,1018
00000046630,Kansas City,Ohio Valley,8.75,59357,18.2,55.0,23.2,990
00000046631,Kansas City,Ohio Valley,10.02,63096,58.1,55.0,45.5,828
00000046632,Kansas City,Ohio Valley,9.36,63383,11.2,55.0,20.8,934
00000046633,Kansas City,Ohio Valley,10.25,79038,70.0,48.9,38.6,1125
00000097249,Omaha,Upper Midwest,8.81,68409,10.0,55.0,29.8,1062
00000097250,Omaha,Upper Midwest,9.57,45086,36.8,54.8,19.6,987
00000097251,Omaha,Upper Midwest,8.38,58636,21.7,52.6,28.1,1946
00000097252,Omaha,Upper Midwest,10.07,51732,43.3,55.0,29.5,838
00000097253,Omaha,Upper Midwest,10.25,66928,47.4,41.4,9.9,834
00000097254,Omaha,Upper Midwest,9.04,86596,49.0,55.0,18.8,1177
00000097255,Omaha,Upper Midwest,9.01,52275,7.5,55.0,22.2,1876
00000097256,Omaha,Upper Midwest,10.11,66267,68.8,55.0,45.2,1233
00000097257,Omaha,Upper Midwest,10.05,53446,52.9,47.6,20.8,2032
00000097258,Omaha,Upper Midwest,9.03,91128,50.2,52.7,30.4,1450
00000097259,Omaha,Upper Midwest,9.27,34077,24.6,43.9,36.7,643
00000097260,Omaha,Upper Midwest,9.17,117475,80.7,37.6,24.2,3780
00000097261,Omaha,Upper Midwest,11.52,36970,77.7,53.1,21.0,3408
00000097262,Omaha,Upper Midwest,10.2,106095,73.3,48.6,29.8,4973
00000097263,Omaha,Upper Midwest,9.31,49287,34.7,52.9,21.5,2834
00000097264,Omaha,Upper Midwest,9.15,51588,35.2,53.9,34.1,1825
00000097265,Omaha,Upper Midwest,8.05,41443,13.6,55.0,36.9,1538
00000097266,Omaha,Upper Midwest,8.72,45973,14.1,49.7,30.4,3429
00000097267,Omaha,Upper Midwest,9.95,38558,59.5,53.0,36.3,1730
00000097268,Omaha,Upper Midwest,8.46,74705,14.3,50.5,36.1,2482
00000097269,Omaha,Upper Midwest,9.25,36697,21.4,52.0,21.4,1252
00000097270,Omaha,Upper Midwest,8.7,15000,26.3,53.3,11.5,2310
00000097271,Omaha,Upper Midwest,8.53,38085,20.8,55.0,9.4,2774
00000097272,Omaha,Upper Midwest,8.68,72110,38.0,53.8,33.8,2383
00000097273,Omaha,Upper Midwest,8.61,90833,40.2,52.5,23.1,1638
00000097274,Omaha,Upper Midwest,9.3,114013,56.1,37.0,26.6,1506
00000097275,Omaha,Upper Midwest,8.89,77258,43.1,47.9,37.2,3051
